gene_symbol	n_peptides	baseline_cv	baseline_abundance	ratio1	ratio2	ratio3	ratio4	ratio5
CHI3L2	5	0.10453887970975974	119.28569721283333	1.0076237399404564	1.1005183093306905	0.8918579507288532	0.8465788250608102	0.9718338280587099
CHID1	15	0.6807851761974413	131.7895485856111	1.0310961365288138	1.0607643702921312	0.9081394931790552	0.8762576423525418	0.6663564029569904
CHIT1	5	0.08208649994018523	187.33460187733334	1.0434246693570974	1.0512528422269458	0.9053224884159569	0.9229183514864558	0.8884917448805764
CHL1	85	0.6144339612594462	86.02800047092157	1.011692958168697	1.0295616729232975	0.9587453689080054	0.9464379032514951	0.9879624730492683
CHRD	30	0.4410483553219732	94.73325734958334	1.0529391533745467	1.0118737891903415	0.9351870574351115	0.9591200898368168	0.9341593260266926
CHRDL1	15	0.6245463745369781	140.4033272946111	1.0578062919372644	1.06422355010482	0.8779701579579159	1.0359801095854522	0.8996657765971727
CHST1	10	0.2564387352341185	91.88728281341666	1.0871640639036708	0.9202977469603952	0.992538189135934	0.9009072649595513	0.8134497306801004
CHST10	20	0.7476526867354583	269.091978717	1.1246521075081972	0.9291599571101569	0.9461879353816458	0.8297804099024365	0.7549058761359005
CHST12	15	0.7270434158879177	106.3728645765	1.0036086733980036	1.0616379019634095	0.9347534246385868	0.9808266992813136	0.8751417250924145
CHST14	10	0.5056979741300822	326.04093082925	1.0450554006544142	0.9257549918351284	1.0291896075104574	1.0448935135061785	0.8134257172495697
CHST15	10	0.6202509802862315	130.15997570758333	1.055306045222681	0.9874321267948114	0.9572618279825076	0.937823401087099	0.8255860509832541
CHST3	5	0.06602052482961165	66.3829691185	1.0554390046026785	1.0175971312373018	0.9269638641600194	0.9633311403086726	0.914183469462917
CHST7	5	0.14889610811047066	22.051192391833332	1.100297077925172	1.0707870766773029	0.828915845397525	1.0982172745664665	0.9121755180889644
CHSY3	5	0.17345255492885703	77.43812869766667	1.2002772351574225	0.9014615760414598	0.8982611888011175	0.8632850562285648	0.9086597826597559
CKB	20	0.42875634191415585	59.435877302624995	0.9007455751815838	1.001552113568633	1.0977023112497832	1.15453328058673	1.2726990146767663
CLEC11A	55	0.7949846287020629	127.78585671748485	1.174221319797605	0.8804058095849497	0.9453728706174451	0.9613050811728618	0.9377680934356741
CLEC3B	40	0.5358927006923097	144.22280196052083	1.1567675577609478	0.9820515392580439	0.8611809029810087	0.9860772844560635	1.7529160385931288
CLIC1	20	0.6112818911304223	142.32862211116668	0.9579352013153722	1.0798787101775178	0.9621860885071096	0.9098109817414963	1.0626197108898947
CLIC4	20	0.5386391236808401	92.74298173320834	1.0097929747115997	1.0945202690351157	0.8956867562532845	1.0936486036070237	1.0797849749033046
CLIC6	20	0.5964469133082246	72.04590984870833	0.853089242329166	1.1044668507150042	1.0424439069558296	0.872661721082105	0.920389559030794
CLMP	20	0.6579527815477364	196.50755176316667	0.9976891464178232	1.05434831589681	0.9479625376853665	1.0027121852553567	0.9777163961308257
CLN5	5	0.056571279778121	148.057475839	0.974476412554748	1.0648359673471577	0.9606876200980943	0.9043139726398859	0.9189330807682297
CLSTN2	15	0.4959464858938225	81.2157431285	0.9720552841636163	1.0475591166549487	0.9803855991814352	0.9786360482853504	0.9794712302675679
CLSTN3	35	0.5047189570237308	186.1875529637143	1.0047290195779868	0.9717767882381568	1.0234941921838563	0.9421590048701425	0.9207581978536085
CLU	5	0.1344061853428591	51.851811246	1.0974980603669846	0.8466774606140053	1.05582447901901	1.0205780734435252	1.143127604815782
CLUL1	30	0.2943592469691069	110.35849907486111	1.0398743419048966	0.9879836754775462	0.9721419826175571	1.0623004661809057	0.9540179526914475
CNDP1	40	0.8480447966658211	99.97352430227083	1.0140917012885298	1.0486038973263574	0.9373044013851128	1.0568077356804273	1.0266064008325528
CNPY2	5	0.12707729941687615	31.734024647	0.97289073727428	1.1384444064965247	0.8886648562291954	1.0011706113836245	0.9217667005173042
CNPY4	5	0.11561920206591306	23.830049672333335	1.1285243670189453	0.9670254370159527	0.9044501959651019	0.9625547558396691	0.8740002636746775
CNTFR	15	0.584787473879668	100.78639178883333	1.0393279331281622	0.9906344187585261	0.9700376481133116	0.9388688786751868	1.2309137315507959
CNTN1	160	0.6208294628071099	138.02989692380729	0.9992218312761323	1.036995498778126	0.9637826699457417	0.9874914717707564	1.0009157533248485
CNTN2	120	0.9360915331766868	148.22315435301388	1.0749636657821158	0.9927003181875553	0.9323360160303291	0.9352570703843922	0.9880381905175138
CNTN3	35	0.5917033580794014	126.97323587704761	1.0389396828046962	1.000157651161341	0.9609026660339629	0.9695091980389859	0.8940445287028547
CNTN4	85	0.5366046830538432	112.09640009237255	1.0154847457696865	1.0329406359030047	0.9515746183273087	0.9485118306958381	0.8923886333271303
CNTN5	45	0.7426956129381359	105.40152275444444	1.0209786852308922	1.0220212146546255	0.9570001001144823	0.9416553188457758	0.8676129793599163
CNTN6	45	0.6466601728414858	127.78245848983333	1.0559640496009437	1.0298351060592474	0.914200844339809	0.9429955564891076	0.8814485528071241
CNTNAP2	75	0.8529388085018381	131.32779488636666	1.0616466040239625	0.9618238255072248	0.976529570468813	0.9427896831773681	0.8706644794285159
CNTNAP5	40	0.5044716290562399	185.87601478179167	1.0637186827637486	0.9727739724609837	0.9635073447752677	0.9182073611742511	0.9146266737182533
COCH	45	0.6918712114821893	104.37072677142592	1.0461968926414922	1.0424301409537013	0.9113729664048066	0.931016310745994	1.0481964414348508
COL11A1	5	0.13800836908531716	112.30454154666667	1.089939195946374	1.068958079576998	0.8411027244766279	0.9550432384110781	1.0098524980209598
COL12A1	15	0.5687652614655285	90.10611843994444	0.9747616024011345	1.0612864544383795	0.963951943160486	1.1098449430784476	1.0207249464711272
COL14A1	35	0.8035538155477576	131.00445097683334	1.038217778556748	1.0068123480037563	0.9549698734394956	0.9313985107406135	0.9506683417940474
COL15A1	10	0.2355344985839854	156.60509813266665	1.024076894430915	1.1712803709692143	0.8046427345998708	1.0131698288189581	0.9075751391046352
COL16A1	5	0.009647365843793568	85.6293313235	0.9921229807581728	1.010760246468807	0.9971167727730202	0.9527172544860355	0.9711876776582639
COL18A1	30	0.3568215650131934	126.17683097830556	1.0275933796055612	1.1110639729817269	0.8613426474127119	0.9702618516156051	0.9887542870148678
COL1A1	10	0.28498451814444403	93.43592730583333	1.086429104344775	1.0026922232477373	0.9108786724074878	0.8208687832914738	0.8251517270641635
COL21A1	10	0.47282703581479163	244.46277949191668	1.0097268556803427	1.066201323117446	0.9240718212022112	1.027525679837923	0.9086434648483773
COL3A1	15	0.3384782149800646	121.76707126077778	1.2002475994064281	0.8907627341498222	0.9089896664437495	0.8121496759911613	0.8445258369667643
COL4A1	10	0.1483862690932918	110.9283777295	1.1263008428795775	1.0445907808488086	0.8291083762716139	0.9365400832425774	2.543370181534897
COL4A2	45	0.8650842882272479	129.12065243794444	1.0087185726525294	1.058834985165745	0.9324464421817256	0.8233259395233097	0.7331071509828895
COL5A1	25	0.8633355724564205	188.42871861013333	1.0523170848466223	1.0872939192146165	0.8603889959387613	0.9266564708046042	0.8263969327535715
COL5A2	5	0.05720712326561984	84.714672873	0.9825996766379557	1.06388690386155	0.9535134195004944	1.187414420555004	0.8325533854003578
COL6A1	20	0.49182712555548036	94.06023794325	0.984720835957888	1.0504581177873853	0.9648210462547266	1.0536652884018909	0.9358384918806907
COL6A2	45	0.9178543717315121	222.8474573664074	1.0591868044801183	1.0209206341791432	0.9198925613407386	0.9767602086422684	1.0319551891266519
COL6A3	30	0.2922788238867051	120.90508779980556	1.0664818678819408	1.0238178588781086	0.9097002732399506	0.9758503055652474	0.9146980479627744
COLEC12	30	0.42613093750141423	109.36362554725	1.0178189050251574	1.0487611843531044	0.9334199106217381	0.9404023998178688	0.9853635298132856
COMP	20	0.22707572260142597	86.17911358491666	1.1391367675317674	0.9562766374336884	0.9045865950345442	0.9528474588185729	0.9186868310787181
CORO1A	5	0.03888252716505316	141.24985919283333	0.9905115774380797	1.0427485307289641	0.9667398918329563	0.8611275496915428	0.9565724095982351
COTL1	20	0.5370766567638252	181.15996073145834	1.0229462913707996	1.0526038409346312	0.9244498676945692	0.9512526602226193	0.9787898716688334
CPA2	5	0.11982453921255137	134.36548114066667	1.104258620557966	1.0266458458745453	0.8690955335674884	0.9862544236995427	0.9979382976281189
CPAMD8	5	0.16807242716927578	78.47017242183334	1.0305366935832034	1.1507104878028298	0.8187528186139668	1.008881860019626	1.08107667447149
CPB1	10	0.4969933718184016	124.41555559941666	1.0290488157945443	0.9509292899770221	1.0200218942284336	0.9895895295955843	0.9682848226340666
CPB2	45	0.7193149408345354	105.09954971192593	1.0784294035549131	0.8838487824416895	1.0377218140033972	1.079089428746068	1.1350052882647297
CPD	35	0.5856888023268976	106.90076544914285	1.0452939364253193	0.990374175608116	0.9643318879665649	0.9287326233674549	1.1004251334012751
CPE	70	0.7883825180188325	162.12507893142856	0.9805598163776542	1.0319996951792298	0.987440488443116	0.9390508657300282	0.9225300311577991
CPN1	25	0.44687716156588136	116.37498105153334	0.9523911219768113	0.9644475732889597	1.0831613047342288	0.8865266110910414	0.9460816376145768
CPN2	40	0.5963101964292021	142.9796302243125	0.9905818568280503	0.9381012153467049	1.0713169278252448	1.0305275003100254	0.9964829934614735
CPPED1	10	0.09012571628396039	126.96201410383334	1.0706307470857608	1.0044831456277241	0.9248861072865147	0.9762933513533285	0.9861860881030999
CPQ	40	0.7032759341188259	135.80878215543748	1.0218999147186663	1.0994701405008451	0.8786299447804891	0.9440679170728735	0.8824297833627933
CPVL	55	0.7880489623875491	171.3640490534394	0.9670711072083648	1.0810364262364414	0.9518924665551937	0.9420766625375303	1.041473665508127
CPXM2	30	0.6768939232712243	159.97748336791668	0.9849528433408933	1.0912546786986008	0.9237924779605057	0.9470769092249143	1.044836289895272
CRABP1	15	0.24430420492429297	70.41238991688888	0.9084188518100252	1.0096848576519375	1.0818962905380376	0.7799063615837907	1.1262571945260083
CREG1	15	0.5747092884427264	221.96749878383335	0.9439955506717091	1.0531510183268895	1.0028534310014015	1.0679998366459014	0.9842772084406282
CRELD1	5	0.05986750175430918	373.58711507233335	0.9656489659544372	1.0691285978871792	0.9652224361583838	0.9804415160760601	0.9058416235152474
CRIP2	10	0.189491398228859	87.336375003	0.8983596133261189	1.2053877477154717	0.8962526389584093	1.0454077416553387	1.0709588710807738
CRTAC1	40	0.6244101128980564	143.0860787085625	1.019259716469696	1.0212116099943542	0.95952867353595	0.9330343132256856	0.8275335355548412
CRYM	25	0.5837259327999065	112.3243681366	1.2340451961779961	0.9658668893944953	0.8000879144275087	0.8881639510838539	0.7002513895483985
CSF1	5	0.10195065165489227	105.69584533249999	1.0811140380639332	1.0333301922740457	0.8855557696620213	0.9321255463123291	2.1457423399145035
CSF1R	25	0.393838367474906	49.08300685903333	0.9868757780837794	1.0168220072200957	0.996302214696125	0.8967915398666939	0.9543152982217785
CSMD2	5	0.08797294503458848	53.637823676833335	0.9403169864027129	1.1010292337887524	0.9586537798085348	0.8822473045348171	0.8564338691810256
CSPG4	35	0.24153407184612755	117.00282991992857	1.0112391077864156	1.0699635537743764	0.9187973384392081	1.0395023083222383	0.940241362473278
CSPG5	10	0.4425937386139311	244.44816078958334	0.9625596773298639	0.996600368768785	1.040839953901351	0.9350016415075012	0.7776392124305171
CSRP1	5	0.19100257642228824	113.67042798716666	0.9778137739311461	1.2011268277525482	0.8210593983163056	0.9574819132975173	1.1892456032782952
CST3	50	0.6214256861735128	137.21033638898334	0.9771927798736555	1.0500689908276346	0.97273822929871	0.916585770033122	0.8109645168301921
CST6	25	0.6556950695062682	275.640958956	1.0165455507914118	1.042946033107473	0.9405084161011149	0.8557248972894913	0.8435803925229324
CSTB	15	0.3542812730101966	154.31675871833335	1.026257288024449	0.9999687894667219	0.973773922508829	0.9036051926923165	1.0110205443322637
CTBS	25	0.5370929472031917	71.4753839801	1.0292376069092797	0.9896693060843774	0.9810930870063426	1.0090722704082364	1.0028092668708979
CTSA	10	0.3228224768925717	93.93111543675	0.9833714994042442	1.0577506073309937	0.9588778932647619	0.9130716188955701	0.983082306937257
CTSB	30	0.5289995829790736	113.14531450255555	1.018066189749863	1.0573618410225716	0.9245719692275653	0.969360343050465	1.1936813504271637
CTSC	25	0.38032450366528076	133.36303110483334	1.0111099857343673	1.0097470936173072	0.9791429206483255	0.9651545335477537	1.1998933941686671
CTSF	60	0.5695086652357507	128.1611977048472	1.0585411262672604	0.9863188970800906	0.9551399766526493	1.026747908790531	1.2424421648872899
CTSL	50	0.5041973355068253	74.24603701406667	0.9944939903615432	1.0507007756376294	0.9548052340008271	0.9526543338663224	0.9875442883915614
CTSO	25	0.5855288765045598	104.00998346633334	1.0575189505467342	1.0104200869421105	0.9320609625111553	0.915315724472888	0.944388495817754
CTSS	25	0.5385400672997123	216.38237943273333	1.05107051251279	0.996079648165173	0.9528498393220369	0.9473275711603105	0.8787862167677707
CTSZ	15	0.18413275755363293	149.8373473916111	0.9598725502812722	1.1051179449321373	0.9350095047865908	0.9807251144987937	0.9629812374795931
CUTA	40	0.5508403742845167	114.96539365802083	0.9566518962531675	1.0421553611908678	1.0011927425559648	0.8786682336826613	0.7580138091063292
CWC25	5	0.05716137706395284	55.01174665716667	0.9594801428673365	0.9751375515089469	1.0653823056237164	0.9617365863551899	1.0575385592473452
CXCL16	5	0.1094156466586652	41.322732009	0.8748889141121163	1.077793517701101	1.0473175681867826	1.0891565347905263	0.9283978748705295
CYCS	20	0.533984862666958	129.17168798191668	1.0995502285890506	0.9900934287359409	0.9103563426750084	0.9310900330358167	0.9054931210941853
CYRIB	10	0.3907784705034795	72.41954479466666	1.103155858694841	0.9530719167760228	0.9437722245291364	1.0594962305659323	0.6340001564588864
DAG1	50	0.985014823354064	142.6957949723	1.018081971397271	1.0264160156638233	0.9555020129389055	0.9930828348985923	1.0124824796879668
DBH	5	0.017365721980519336	124.384431748	0.9885142442673661	1.019977566529663	0.9915081892029709	1.0606694793186715	1.1516813654921356
DCBLD1	5	0.14487333339280845	29.868615161500003	1.1623143285782163	0.9538974613970403	0.8837882100247435	1.0456775679295163	1.2341049799661632
DCC	85	0.5462230682523517	98.17321588968628	1.0355707921436956	1.006436549534342	0.9579926583219623	0.9620054126779829	0.862964354886263
DCHS1	10	0.18516709062033254	39.55135854741667	0.9713384991489575	1.0103060681681681	1.0183554326828743	1.0098080155671079	0.9584948552538686
DCN	105	0.8674606111650696	176.75123312216667	0.9865452653612076	1.1369591244087083	0.8764956102300842	0.8590446681749924	0.9346468588882727
DDAH1	20	0.6846463323768233	162.53520195295832	0.9521481530131278	1.0810762874908209	0.9667755594960514	0.9621038757253889	0.9188173162941817
DGCR2	10	0.3416926801907663	54.67941665	1.013870011317138	1.0679495850565188	0.9181804036263435	0.9967967771287479	0.9161735180014947
DIPK2B	15	0.31996524041492447	168.87883665372223	1.0456549094697225	1.0557474362240458	0.8985976543062314	0.8322740703849392	0.7028779574705247
DKK3	110	0.643390478122827	113.41452948704546	1.01354011540685	1.0273131278456316	0.9591467567475185	1.041257087920419	1.0322406780720632
DLD	40	0.650517162065683	219.977895145625	0.9882108047673008	1.0292951034053734	0.9824940918273256	0.961277326302554	0.9646885458162385
DNAJB11	15	0.08628833373330556	148.05119610372222	1.0024136635142578	0.9685534557577828	1.0290328807279594	0.9522950286820098	1.0480197195995435
DNAJC3	30	0.44349339209813565	173.51093715497223	1.0376632436606825	0.9753161767953552	0.987020579543962	1.0671614452923677	0.9678263873591656
DNASE1	5	0.06553928625672002	39.07838094933334	0.9910309326456548	1.0695619100543377	0.9394071573000075	0.9222447133551173	1.0376935475800921
DNASE1L1	15	0.31261396506487565	87.81536844744444	1.0368146205940825	0.9734813043743612	0.9897040750315566	1.0106331153027548	0.9834441321151219
DNASE2	25	0.556468016912418	97.19656456693333	0.9579181089377222	1.0643383301449947	0.9777435609172829	0.9538205594885775	0.9222462004690607
DNER	5	0.07108552795236033	115.697499354	1.0790719117360397	0.9413884873885516	0.9795396008754086	1.1270742767958684	1.1242542993735238
DPP10	10	0.5531183742650044	134.03269630691665	1.081595888700472	0.930417991526405	0.9879861197731232	0.8470305583275907	0.9213553555971201
DPP4	20	0.27429719027345034	117.70525143945834	1.1080660440697003	1.00019811052826	0.8917358454020394	0.8985089999522853	0.9478773996280538
DPP6	15	0.2888109818101904	110.94979288216666	1.0151144948143136	1.0661220926984942	0.9187634124871925	0.9264300213520693	0.9852326968823331
DPP7	60	0.7720771494877466	130.40682558165278	1.0705261216043882	0.9484027048215633	0.9810711735740484	0.9566708364264402	0.9861842174985208
DPYSL2	15	0.3274406657886002	55.38919416027778	0.948201403668335	1.017841419345489	1.033957176986176	0.8703053959558017	1.0043075519874596
DSC2	20	0.6161169472573562	155.10141257308334	1.0380253599383735	1.0589936951411076	0.9029809449205186	0.9488994730409129	0.9759084740068202
DSCAM	15	0.6033063883740426	209.53079419283333	1.024581500646121	1.046083035032456	0.9293354643214233	0.9872301814117234	0.9979069835270623
DSCAML1	10	0.15213120493356386	50.772317231	0.9939839055284736	0.9906932068197689	1.0153228876517573	1.0649971563782614	1.005533316540819
DSG2	45	0.5195276888953172	180.137085623	1.0123272995473178	1.0637275352491686	0.9239451652035137	0.9485834960097764	0.9429099287425118
DTD1	15	0.7374138374434305	112.22577664122223	1.057539779117963	1.0420474257638404	0.9004127951181966	1.0052039473335808	0.9758669145780953
DYNLL2	5	0.033791151613487225	301.58901821750004	0.9827598502318468	1.0389338482279613	0.9783063015401918	0.7360737945401709	0.8476001834378696
ECM1	60	0.37595973875333855	188.88880852875	1.0220201774654563	1.0023791804622626	0.9756006420722811	0.9732904708575393	0.9126912583193186
ECM2	50	0.39529700156530095	186.57839104036668	1.1283281629197517	0.9926642380487644	0.8790075990314836	0.9364931721141645	0.9861750151556478
EDIL3	10	0.09599514950363487	81.31840125516666	0.9369347161834318	1.0866504140308053	0.9764148697857631	1.0514614284004686	1.0451467666532621
EEF2	5	0.03163870913561409	143.54014699116667	0.9851734966155661	1.0363293201284949	0.9784971832559387	0.92219087071261	1.0284631863138942
EFCAB14	20	0.7491488901415332	249.93617034633334	1.0054031023957852	1.000036251099247	0.9945606465049677	0.8425909227341232	0.8664875826782351
EFNA3	30	0.7351852138470528	109.888140668	0.998677282336537	1.0135923165252743	0.9877304011381886	0.9755763927047234	0.8881556255119558
EFNA5	15	0.5345337115135333	131.1219445308889	0.9816343646900264	1.0272684974654933	0.9910971378444802	1.0315379402260945	0.8972422604258933
EFNB1	15	0.7137393625238032	139.99841038261113	1.0226904774564267	1.0739414346653275	0.9033680878782456	0.9587906504425493	0.931699756585483
EFNB2	30	0.9873625911847277	157.2503895273611	1.0142382646361119	1.0102044998476332	0.9755572355162551	0.9287040724150721	0.9492901123488773
EFNB3	5	0.04253181468457857	96.80843862766667	0.9898894221718504	0.9634345318048025	1.0466760460233469	0.9771942494377168	0.8779396421203134
EGFLAM	15	0.5126791938409588	122.56656504911112	1.0081649457962256	1.0823874963182338	0.9094475578855404	0.9842307026797779	0.9252736466212634
EIF5A	5	0.04889056992006871	215.59912513816664	0.9509542536112325	1.0003118447572097	1.0487339016315578	0.8270674403072223	1.0941913753328973
ELFN2	5	0.0421651468477445	79.13836111883333	1.039898347116709	0.9558849200504544	1.0042167328328366	1.058775907573852	0.9367220514042008
EMILIN1	5	0.0198894912880447	120.35601636433334	1.0225698846283156	0.9850350991812397	0.9923950161904446	1.0989984718553514	1.0262987713849312
EMILIN2	30	0.5258963351477184	110.23487786658333	0.9840571302158375	1.0743557758190074	0.9415870939651552	0.938048634332726	0.9423133619807726
EMILIN3	25	0.5002691157758542	80.96373544566667	1.0760222120576917	0.9589542004012793	0.9650235875410287	1.109348270937605	1.0719196328551437
ENDOD1	35	0.5435682172670723	107.87976763092857	1.0268766732078676	1.0208337413704645	0.9522895854216681	1.0114036773253794	1.0026691448104865
ENG	5	0.02086101949125201	32.09627052183333	0.9967245252135504	0.9809704786754632	1.0223049961109865	0.9114343773554734	0.9367768520815227
ENO1	30	0.35265054701772286	201.3151870978889	1.0262994240144105	1.0130507848856443	0.9606497910999452	0.8693687999814528	0.8821453467027689
ENO2	80	0.7574106570505286	125.56442833005208	1.029397742469817	0.9726258967459244	0.9979763607842587	0.9148566224590369	0.8626086037439021
ENPP4	20	0.3827430565959105	134.47621805083332	1.0325981572881875	1.0135756497022512	0.9538261930095613	0.9377915484902241	0.9542174048824674
ENPP5	5	0.0296989669727347	334.35920544583337	1.0342934039841298	0.9828315808826645	0.9828750151332054	0.9865518904770761	1.0104425601039189
ENPP6	35	0.4606041876083789	210.6049648092143	0.9896397769459476	1.052567628119854	0.9577925949341983	0.9845511480448499	1.0279852472819868
ENPP7	5	0.052545660073568534	183.35764806833333	1.0528206524909027	0.9994456284921618	0.9477337190169357	1.034076200559347	1.031943013707745
EPB41L2	5	0.09017941356189094	103.25482063666666	1.0166984177513652	1.0806631428729216	0.9026384393757133	0.8755865230024443	0.9995129279305648
EPDR1	30	0.6033492602974936	123.69635031583333	1.000542264270493	0.9633228941200275	1.0361348416094796	0.9831748239120554	0.8957829943587546
EPHA10	10	0.15478380320818994	71.6888579105	1.112422156931441	0.9606675674165397	0.9269102756520191	1.019657083587652	0.9643065982660155
EPHA4	90	0.5689776978630516	90.61805254411111	1.0717737367697555	0.9929608544108736	0.9352654088193711	0.9814557112838	1.1601931653781474
EPHA5	5	0.036795002464305754	40.58087069933334	1.01539996278781	0.958007117504718	1.0265929197074717	0.9070513308898692	1.044703102259865
EPHA6	5	0.06561957543703426	125.97655058266666	1.0612739298356009	1.0079643021911047	0.9307617679732946	0.8714480561639152	0.9070688759851036
EPHA7	40	0.5533345174106175	196.688146334875	1.0730439992312852	1.0105863709540985	0.9163696298146163	0.8923800113250178	0.9267974216361834
EPHB1	10	0.4487878724012703	62.456003336500004	0.9828694799243625	1.0277626085023064	0.989367911573331	0.9646860611242308	0.9108670365039728
EPHB3	10	0.34863713958058606	68.63503710475	1.1626821648170604	0.8935725627079982	0.9437452724749413	0.8491637082282057	1.3862626603929562
ERAP1	35	0.2880601991713456	111.97064942130952	1.0561554232130212	1.0197002862926718	0.9241442904943068	0.9129304274680515	0.9912180978615626
ERAP2	10	0.5924738216792284	137.34608333674998	0.9927712930075645	1.0453815146131091	0.9618471923793267	0.9757823235621894	1.0196999201561945
ERBB3	5	0.04551517609187727	239.9984618235	1.0222425329664229	1.0301168657502298	0.9476406012833473	1.0332679083308949	0.9620414886608745
ERLEC1	5	0.04366774528804583	148.06130105333332	0.9760418208802883	1.0504027309605939	0.973555448159118	0.9471582848882635	0.8224056633450653
ERP44	15	0.32838404299127183	69.90018073916667	1.0210555178937992	1.053698623629788	0.9252458584764126	1.0159687866854763	1.001418142933038
ERVMER34-1	15	0.6695993735431865	151.36822328655555	1.0631858691955325	0.9523889101264956	0.9844252206779721	1.0220570968790714	0.9429343539493332
ESD	10	0.702196022900312	198.10660103266667	1.0150538642051183	1.0706099360945913	0.9143361997002901	0.8794267713927516	0.9588525073537427
EXT1	20	0.6591399151229576	170.00411521508335	1.0612533586193904	0.9686875253197632	0.9700591160608462	1.059851253482415	1.0246716455355225
EXT2	15	0.7235931118203576	103.43197193055556	1.068296535088982	0.9997581497826833	0.9319453151283348	0.9399995390910436	0.935332607595006
EXTL2	45	0.820194362181808	113.46436650857407	1.0418963073276601	1.0065650411521017	0.9515386515202383	0.950271892268653	0.9466041792923731
EXTL3	10	0.5964959225141662	85.71356003008333	1.0921629431841835	0.9803171378135362	0.9275199190022805	0.9362692138453228	0.8145009653723063
EZR	10	0.1485491200924721	165.77423886241667	0.9690685165071256	1.073055715320669	0.9578757681722052	0.917142656587213	1.0171482022815537
F10	30	0.5061281521763067	152.41604416841668	1.004511275265244	0.9933291147122072	1.0021596100225485	0.9807580105466063	1.1716950203773628
F11	30	0.33769129138718423	119.51052970444444	0.9767598548270472	1.0042970692205302	1.0189430759524227	0.9709070077691645	1.1580733418687739
F12	5	0.17497059188262173	63.70005987866667	0.8711692634465629	0.9296315079184428	1.1991992286349942	1.1459443700922924	0.9731054772722368
F13A1	30	0.22793576176799793	162.43680688375	1.0566836795231769	0.9799615649072311	0.963354755569592	0.9059214488647065	0.8763251790902464
F13B	30	0.5494338886994097	95.08876609047222	1.0144577894964277	0.9185251660352004	1.0670170444683718	0.9977946758915135	1.0642718375371805
F2	70	0.8160923993981442	96.48615648192857	1.0256827024588295	0.9987811143032373	0.9755361832379332	1.099840434473001	1.617913634457004
F5	15	0.541411099850195	115.61229506105555	1.0236413810197929	1.0188238218172367	0.9575347971629706	1.0379525042351876	1.0806613136418834
F9	20	0.47130490140054465	122.672651489375	0.878912337695851	0.98827905947725	1.132808602826899	0.9843670427701965	1.0670542962113478
FABP3	10	0.2300821039673007	128.34651483875	1.069161367553706	1.028166897184874	0.9026717352614195	0.9527529696044448	0.8622152271842535
FABP7	10	0.7496137548333356	133.981614333	1.0552069576323813	1.0256245723272674	0.9191684700403512	0.9416757992475143	0.9990602512152371
FAH	15	0.4951396904278535	77.98469826133334	1.029564577674462	0.9795491353040117	0.9908862870215263	0.9736264073120982	1.0066025468796609
FAIM2	10	0.6206139922733881	83.65273571133334	0.8816087576261828	1.1650608182805189	0.953330424093298	0.7311833146804457	0.9778613780190761
FAM171A1	15	0.9358307878223335	190.47344702161112	1.081968610098625	0.9673499532068346	0.9506814366945402	0.94938356442048355	0.9594967017280062
FAM171A2	10	0.15998787138858384	49.51067575658333	0.9815523489908762	1.0361812167839068	0.9822664342252169	0.8405507186592251	0.9199659844057686
FAM20B	25	0.3554222900116	183.48061733903333	1.0879597787762256	0.9656064052058819	0.9464338160178926	0.8892263512435356	0.8152690481027575
FAM20C	50	0.3511303346274445	75.2868914545	1.0464110847352717	0.9770730637133136	0.9765158515514148	0.9883580049983907	0.9744638543781305
FAM234B	20	0.27755531715613885	354.8288406232916	1.034683231033209	1.0176989083502255	0.9476178606165657	0.9483733838658994	0.8643549350889286
FAM3A	10	0.43630812562589427	146.47506441883334	1.0552954176043718	0.9535349857852102	0.9911695966104178	0.8740710047575738	0.8767620449804536
FAM3C	55	0.6419345587532016	175.431762523	1.025144241504592	1.0270439350841136	0.9478118234112944	0.9195313657066045	0.8038764097237571
FAS	5	0.15154460221615765	65.97351513233333	1.0773354114288531	1.097274164455146	0.8253904241160007	0.9045699061781876	0.8555645003192615
FAT1	20	0.5266018982116363	46.394443034249996	1.0491528709012956	0.9901748618867245	0.9606722672119801	0.8978437047837573	1.0096168465514421
FAT2	55	0.618648243156617	138.9188265406212	1.002541253998579	1.0608769846867534	0.9365817613146677	0.9252542122801644	0.9301698606189402
FAT3	15	0.31975671879714124	102.22371937538888	0.9836280394793402	1.0184402684471123	0.9979316920735477	0.9830050707685969	0.9711074273765863
FBLN1	115	0.6443254179813336	136.82102586686958	1.0231169478184758	1.0821863454523792	0.8946967067291445	0.9575696204161213	1.0933263570284004
FBLN2	20	0.7441853920954019	191.44713821466667	1.0908179617502964	0.9869309293853943	0.9222511088643093	0.993679347738879	0.9748155774225499
FBLN5	20	0.9208807342558857	165.07737990833334	1.1764347380253724	0.9040632456010778	0.9195020163735496	1.0531619574289333	1.1835274347278228
FBLN7	20	0.42181269885404127	61.409925780625	1.0454168890195101	0.9910328514039054	0.9635502595765845	1.004835604136468	0.9517715080322662
FBN1	25	0.4751337727132655	92.89074990973333	1.1807721917993383	0.9674824906939757	0.8517453175066863	1.0385240779867113	1.8649197414935297
FCGBP	55	0.5407393668444936	119.09579231087879	1.020025980472052	1.0182439976911	0.9617300218368481	0.9337606046593531	1.0470672047753253
FCGR3A	15	0.3430640666019231	79.82455680794445	1.0780481799819046	1.0082197901513883	0.9137320298667069	0.9991008137410169	1.1248617723453527
